Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,Yes,Travel_Frequently,1133,Human Resources,18,1,Marketing,1,485,1,Female,68,1,3,Laboratory Technician,2,Divorced,1272,2023,9,Y,Yes,13,3,4,80,0,26,0,4,18,9,4,10
31,Yes,Travel_Rarely,427,Human Resources,2,4,Medical,1,486,4,Male,78,2,2,Laboratory Technician,2,Single,17686,16839,8,Y,No,18,4,3,80,0,8,2,2,20,9,12,4
34,Yes,Travel_Frequently,1250,Research & Development,11,2,Medical,1,487,3,Female,79,3,2,Laboratory Technician,4,Married,10138,13769,4,Y,No,23,1,1,80,0,19,1,3,4,3,0,1
56,Yes,Travel_Rarely,1491,Research & Development,9,2,Other,1,488,3,Female,71,2,1,Manufacturing Director,3,Single,11832,12745,5,Y,No,20,3,1,80,1,27,5,2,27,6,4,4
28,No,Non-Travel,337,Human Resources,10,3,Life Sciences,1,489,4,Male,40,1,3,Laboratory Technician,1,Single,1658,19633,2,Y,No,12,1,1,80,1,31,2,3,22,9,11,14
58,Yes,Travel_Frequently,804,Research & Development,4,1,Technical Degree,1,490,3,Male,80,4,3,Laboratory Technician,2,Divorced,2138,11729,9,Y,No,18,1,1,80,0,3,1,4,28,14,13,6
42,Yes,Travel_Frequently,723,Sales,15,2,Medical,1,491,2,Male,78,2,3,Research Scientist,1,Divorced,11771,4816,2,Y,No,10,1,2,80,1,34,2,3,20,12,7,9
30,No,Non-Travel,928,Human Resources,3,4,Technical Degree,1,492,1,Female,56,3,5,Manager,1,Married,17933,15773,2,Y,Yes,20,1,2,80,3,26,5,4,8,10,0,7
58,No,Non-Travel,1072,Sales,25,3,Medical,1,493,2,Female,87,2,3,Manager,3,Divorced,1272,18734,3,Y,No,17,2,4,80,0,25,2,2,21,15,7,5
44,No,Non-Travel,1307,Research & Development,6,1,Other,1,494,1,Male,52,4,1,Manager,2,Single,12088,16347,3,Y,Yes,15,4,2,80,3,0,3,4,10,18,4,11
42,Yes,Travel_Rarely,646,Research & Development,13,1,Technical Degree,1,495,1,Male,68,3,5,Manufacturing Director,4,Single,9786,9423,2,Y,No,24,2,1,80,2,35,5,3,25,9,12,7
53,No,Non-Travel,432,Sales,12,4,Medical,1,496,4,Male,72,3,5,Human Resources,2,Single,3339,2098,1,Y,No,10,1,2,80,0,32,4,2,16,7,4,3
25,No,Travel_Rarely,337,Research & Development,24,4,Marketing,1,497,2,Male,93,4,4,Laboratory Technician,1,Married,6000,5293,9,Y,No,11,3,4,80,3,31,4,4,5,17,10,1
38,Yes,Non-Travel,1454,Human Resources,14,1,Marketing,1,498,2,Male,41,3,2,Healthcare Representative,1,Single,18324,14603,1,Y,No,13,3,4,80,2,16,4,3,25,8,3,5
24,No,Travel_Frequently,555,Human Resources,29,4,Other,1,499,1,Female,92,1,2,Research Scientist,1,Single,3381,12090,0,Y,Yes,13,2,1,80,1,12,4,2,26,2,5,6
23,No,Travel_Frequently,1250,Human Resources,7,2,Life Sciences,1,500,1,Female,31,4,1,Human Resources,2,Single,1552,24444,6,Y,No,23,2,4,80,0,8,3,1,22,3,14,0
22,Yes,Travel_Frequently,475,Research & Development,5,2,Technical Degree,1,501,4,Female,35,4,3,Sales Representative,1,Divorced,1196,14308,8,Y,Yes,11,2,2,80,2,0,4,2,21,17,8,10
53,No,Travel_Rarely,1497,Sales,22,2,Marketing,1,502,3,Female,73,2,5,Healthcare Representative,2,Divorced,5009,5111,9,Y,No,12,3,1,80,3,15,1,4,4,8,13,0
40,Yes,Travel_Frequently,1195,Research & Development,6,4,Medical,1,503,2,Male,32,4,3,Healthcare Representative,1,Married,9029,4028,3,Y,No,10,3,4,80,1,16,2,4,27,18,0,2
44,No,Travel_Rarely,921,Sales,15,1,Life Sciences,1,504,3,Male,68,1,3,Laboratory Technician,3,Married,6391,16090,2,Y,Yes,18,2,4,80,3,0,1,2,29,8,9,5
57,No,Travel_Frequently,1010,Sales,16,2,Medical,1,505,3,Female,36,3,4,Healthcare Representative,4,Single,1873,4430,1,Y,No,21,4,3,80,1,35,0,4,20,17,11,9
40,Yes,Non-Travel,1474,Research & Development,2,2,Life Sciences,1,506,2,Male,32,2,4,Laboratory Technician,2,Divorced,18401,3374,9,Y,Yes,14,1,3,80,3,21,1,1,29,15,5,8
53,No,Non-Travel,954,Research & Development,9,2,Medical,1,507,2,Male,84,3,2,Sales Executive,3,Divorced,7860,13934,9,Y,No,24,3,2,80,3,29,0,2,8,5,1,8
59,No,Travel_Rarely,469,Human Resources,14,4,Marketing,1,508,1,Male,30,4,1,Research Scientist,1,Divorced,18600,14837,3,Y,Yes,20,3,1,80,1,22,4,2,6,19,8,9
39,No,Travel_Frequently,323,Sales,23,3,Marketing,1,509,3,Female,50,1,5,Sales Representative,3,Single,13987,10811,7,Y,Yes,13,2,3,80,2,39,1,4,17,11,13,2
21,No,Non-Travel,548,Research & Development,28,4,Other,1,510,2,Female,43,4,2,Sales Representative,2,Single,3255,16828,4,Y,Yes,21,3,2,80,3,39,5,2,11,2,7,0
20,No,Non-Travel,477,Human Resources,6,2,Technical Degree,1,511,4,Male,87,2,2,Sales Representative,2,Divorced,9922,15737,0,Y,Yes,17,4,2,80,1,17,3,2,9,2,7,8
43,Yes,Non-Travel,1142,Sales,19,3,Marketing,1,512,4,Male,59,2,5,Sales Representative,1,Married,5624,20030,4,Y,Yes,11,3,4,80,3,9,1,4,0,3,5,13
51,Yes,Non-Travel,402,Research & Development,24,4,Medical,1,513,1,Female,51,4,2,Manager,3,Divorced,8533,15474,7,Y,Yes,18,4,2,80,3,37,4,4,20,17,11,11
59,Yes,Travel_Rarely,1136,Research & Development,1,2,Medical,1,514,3,Female,63,2,1,Laboratory Technician,4,Married,8596,24074,5,Y,Yes,10,2,4,80,0,38,2,1,4,12,4,3
40,No,Non-Travel,544,Research & Development,28,1,Other,1,515,2,Male,91,2,5,Healthcare Representative,2,Divorced,17982,17943,4,Y,No,20,3,2,80,2,14,2,2,14,14,5,13
39,Yes,Travel_Frequently,1325,Sales,13,2,Marketing,1,516,3,Male,84,2,5,Manufacturing Director,3,Single,5368,24734,4,Y,No,23,4,2,80,1,38,1,4,26,8,5,12
41,Yes,Travel_Frequently,962,Research & Development,26,3,Medical,1,517,2,Female,85,2,4,Sales Executive,1,Single,12655,9525,1,Y,No,19,4,1,80,2,25,5,1,15,10,4,6
55,No,Travel_Rarely,1444,Human Resources,4,1,Technical Degree,1,518,3,Female,50,2,2,Manufacturing Director,3,Divorced,2896,2200,7,Y,No,13,2,4,80,0,8,5,4,26,6,6,9
22,No,Travel_Rarely,290,Sales,26,4,Technical Degree,1,519,4,Male,38,4,2,Manufacturing Director,3,Single,19809,11039,8,Y,No,11,2,3,80,1,37,2,1,7,2,5,13
38,Yes,Travel_Rarely,1285,Research & Development,27,3,Medical,1,520,3,Male,54,2,4,Sales Representative,3,Single,13733,21126,9,Y,Yes,18,3,4,80,0,26,1,2,12,11,9,4
18,No,Non-Travel,1144,Research & Development,10,2,Marketing,1,521,3,Female,64,4,5,Sales Executive,2,Divorced,12263,14886,4,Y,No,23,3,4,80,1,12,4,1,2,9,9,2
38,No,Travel_Frequently,1341,Research & Development,7,1,Life Sciences,1,522,3,Female,60,1,4,Human Resources,4,Single,3594,19184,4,Y,Yes,10,2,3,80,2,34,3,4,13,17,0,9
24,No,Travel_Rarely,675,Human Resources,29,2,Life Sciences,1,523,2,Male,66,2,3,Sales Representative,2,Divorced,2873,16469,7,Y,Yes,22,1,3,80,2,29,1,1,24,2,1,9
59,Yes,Travel_Rarely,1366,Research & Development,21,1,Technical Degree,1,524,2,Male,49,1,3,Manager,1,Divorced,3484,17809,6,Y,No,22,1,3,80,0,14,1,4,5,0,3,8
57,Yes,Travel_Frequently,667,Sales,8,2,Medical,1,525,2,Male,69,1,1,Manufacturing Director,4,Divorced,15637,14592,5,Y,Yes,14,3,1,80,3,33,0,4,22,18,11,7
55,Yes,Non-Travel,1027,Research & Development,26,2,Marketing,1,526,4,Male,82,2,4,Manufacturing Director,2,Single,17980,11338,3,Y,No,15,2,4,80,0,22,0,3,26,3,7,0
44,No,Travel_Rarely,595,Human Resources,24,3,Medical,1,527,1,Female,44,4,4,Healthcare Representative,2,Married,13618,20480,0,Y,No,18,4,2,80,0,13,4,2,10,4,5,12
36,Yes,Non-Travel,582,Research & Development,1,1,Technical Degree,1,528,2,Female,73,3,4,Sales Executive,3,Single,10645,2109,5,Y,No,20,2,3,80,1,17,0,2,29,7,12,10
52,No,Travel_Rarely,915,Human Resources,28,3,Life Sciences,1,529,3,Female,76,1,2,Research Scientist,1,Single,16284,20360,2,Y,No,11,3,2,80,2,16,0,3,29,11,5,6
48,Yes,Travel_Rarely,433,Sales,17,3,Other,1,530,2,Male,57,1,1,Sales Representative,4,Married,13734,21696,8,Y,No,11,2,2,80,3,8,1,4,23,16,9,12
53,Yes,Travel_Frequently,1196,Research & Development,28,3,Marketing,1,531,4,Female,32,3,2,Sales Representative,4,Single,12867,18105,9,Y,No,13,2,2,80,1,9,2,2,14,5,11,13
22,Yes,Travel_Frequently,629,Research & Development,9,3,Technical Degree,1,532,3,Female,33,2,4,Laboratory Technician,2,Single,16701,5822,4,Y,Yes,23,3,1,80,3,20,4,3,29,8,14,4
28,No,Non-Travel,1196,Human Resources,23,3,Other,1,533,1,Female,59,3,2,Healthcare Representative,3,Single,9318,11012,8,Y,Yes,11,1,2,80,0,33,0,1,22,7,13,11
23,No,Travel_Rarely,1431,Human Resources,10,3,Medical,1,534,2,Male,38,4,1,Manufacturing Director,3,Divorced,13903,22440,8,Y,No,15,3,2,80,1,35,5,3,11,14,13,8
29,Yes,Travel_Frequently,872,Human Resources,21,4,Life Sciences,1,535,2,Male,65,3,5,Human Resources,1,Divorced,10702,20499,0,Y,Yes,24,2,1,80,3,7,5,3,9,13,14,1
59,Yes,Non-Travel,272,Research & Development,26,3,Marketing,1,536,4,Male,85,2,4,Manager,1,Married,19446,4221,8,Y,Yes,17,1,2,80,0,0,4,3,12,14,1,14
46,Yes,Travel_Frequently,970,Human Resources,17,1,Marketing,1,537,2,Female,48,4,1,Sales Representative,2,Single,19296,15257,8,Y,Yes,12,2,1,80,0,32,0,3,15,15,8,0
32,No,Non-Travel,1458,Research & Development,12,3,Other,1,538,4,Female,98,3,5,Healthcare Representative,4,Married,10393,9814,0,Y,No,22,3,4,80,2,28,5,4,3,10,13,12
18,Yes,Travel_Rarely,1476,Human Resources,19,3,Technical Degree,1,539,4,Female,37,1,5,Manager,2,Divorced,4561,5300,0,Y,No,17,4,1,80,2,20,0,3,5,5,8,6
37,Yes,Travel_Frequently,670,Human Resources,19,4,Marketing,1,540,2,Female,42,2,2,Manufacturing Director,3,Married,7098,11972,3,Y,Yes,23,3,1,80,3,8,3,4,14,7,12,5
24,No,Travel_Frequently,977,Sales,5,3,Medical,1,541,2,Male,61,3,4,Human Resources,3,Married,5384,17658,8,Y,Yes,20,2,1,80,1,17,4,2,11,14,10,11
31,Yes,Non-Travel,316,Sales,22,3,Technical Degree,1,542,2,Female,40,4,4,Human Resources,2,Single,13063,19664,8,Y,No,24,1,1,80,0,34,5,1,27,0,14,12
19,Yes,Non-Travel,474,Research & Development,11,1,Marketing,1,543,2,Female,63,3,4,Human Resources,3,Married,7964,2007,4,Y,Yes,22,4,4,80,2,3,1,3,26,16,0,7
47,No,Travel_Rarely,739,Human Resources,12,2,Other,1,544,3,Female,78,1,1,Manufacturing Director,1,Single,3878,3771,1,Y,No,24,3,3,80,2,39,0,3,23,7,4,8
22,No,Non-Travel,297,Research & Development,14,3,Other,1,545,2,Female,30,1,1,Research Scientist,3,Married,9946,9790,1,Y,Yes,17,4,4,80,0,3,3,3,2,10,13,7
34,Yes,Travel_Frequently,473,Human Resources,5,3,Life Sciences,1,546,2,Female,72,1,3,Research Scientist,3,Divorced,13817,16110,9,Y,Yes,10,4,4,80,0,13,4,4,19,17,10,7
37,No,Travel_Frequently,978,Sales,4,1,Life Sciences,1,547,4,Male,43,4,2,Healthcare Representative,1,Married,19692,3254,9,Y,No,17,4,3,80,0,15,3,4,1,8,13,7
39,No,Non-Travel,1346,Human Resources,11,2,Marketing,1,548,1,Male,81,2,1,Research Scientist,1,Divorced,18070,15853,8,Y,No,15,2,2,80,3,34,5,3,5,13,5,5
39,No,Travel_Frequently,1316,Sales,16,2,Marketing,1,549,2,Female,40,1,4,Human Resources,1,Single,8347,10233,3,Y,Yes,23,3,4,80,2,12,5,2,17,18,5,12
54,Yes,Travel_Frequently,320,Research & Development,14,3,Marketing,1,550,2,Male,42,3,3,Manufacturing Director,2,Single,2048,11431,9,Y,No,14,4,4,80,3,13,1,1,29,10,4,9
49,No,Travel_Frequently,134,Sales,29,1,Medical,1,551,1,Female,34,4,5,Healthcare Representative,1,Single,10172,15461,2,Y,No,24,3,3,80,2,39,2,3,19,6,14,4
26,Yes,Non-Travel,543,Research & Development,22,4,Life Sciences,1,552,3,Male,53,4,5,Sales Executive,1,Single,7469,23750,4,Y,No,19,2,1,80,1,34,3,4,10,4,4,10
59,Yes,Non-Travel,1346,Research & Development,11,3,Medical,1,553,1,Female,76,2,3,Laboratory Technician,1,Single,5484,3377,3,Y,No,15,3,1,80,0,38,2,4,6,13,13,8
25,No,Travel_Frequently,1161,Research & Development,7,2,Medical,1,554,1,Male,41,2,3,Manager,3,Married,4802,19297,2,Y,No,15,1,2,80,2,22,2,4,22,10,12,12
42,No,Travel_Rarely,693,Human Resources,28,4,Life Sciences,1,555,2,Female,78,2,1,Manager,4,Married,2013,16314,1,Y,No,21,4,4,80,3,16,0,2,2,4,6,4
52,Yes,Travel_Frequently,1439,Human Resources,13,2,Marketing,1,556,1,Female,30,1,2,Manufacturing Director,3,Married,15302,17566,8,Y,No,18,3,4,80,0,0,0,3,28,2,4,6
48,No,Travel_Rarely,197,Human Resources,26,4,Other,1,557,3,Male,49,1,3,Manufacturing Director,4,Single,8836,4611,2,Y,No,24,4,4,80,0,10,3,1,25,10,0,0
34,No,Travel_Rarely,849,Sales,1,1,Medical,1,558,4,Female,48,1,3,Healthcare Representative,1,Divorced,1773,10642,9,Y,Yes,21,2,3,80,3,23,3,4,11,12,14,9
49,No,Travel_Frequently,832,Sales,12,3,Medical,1,559,1,Male,56,4,5,Sales Executive,4,Divorced,13754,4386,6,Y,No,21,4,4,80,2,18,2,4,24,1,6,14
36,Yes,Non-Travel,1169,Sales,11,2,Life Sciences,1,560,1,Female,64,1,3,Human Resources,2,Divorced,9657,21624,7,Y,No,14,1,1,80,2,16,0,1,7,17,11,13
23,No,Travel_Frequently,1390,Sales,11,2,Medical,1,561,2,Male,45,2,2,Human Resources,2,Married,9465,16833,8,Y,No,21,1,3,80,3,9,1,4,22,15,6,7
25,Yes,Non-Travel,296,Sales,17,3,Medical,1,562,3,Male,79,2,2,Sales Representative,4,Single,17011,6536,2,Y,No,11,3,1,80,2,28,1,2,29,1,7,7
43,No,Travel_Rarely,122,Sales,22,3,Medical,1,563,3,Female,66,1,2,Sales Executive,1,Single,7068,6657,8,Y,No,21,3,3,80,0,30,0,1,24,17,9,10
51,Yes,Travel_Rarely,1240,Research & Development,10,1,Life Sciences,1,564,4,Male,30,1,5,Human Resources,1,Single,10188,10877,3,Y,No,22,3,3,80,2,26,3,2,4,5,11,13
45,No,Travel_Frequently,778,Sales,17,3,Marketing,1,565,3,Female,43,4,4,Human Resources,3,Divorced,9044,3132,0,Y,Yes,19,2,3,80,1,24,3,4,10,19,2,10
52,Yes,Travel_Rarely,644,Sales,16,2,Technical Degree,1,566,1,Female,85,4,3,Healthcare Representative,1,Single,8913,6901,8,Y,No,19,1,2,80,0,22,0,4,18,3,7,1
27,Yes,Non-Travel,334,Sales,7,1,Marketing,1,567,1,Male,78,1,2,Human Resources,2,Married,7348,13004,1,Y,No,23,3,1,80,1,6,4,2,4,14,6,2
49,Yes,Non-Travel,926,Human Resources,9,4,Medical,1,568,3,Female,88,2,2,Human Resources,1,Single,4740,5126,7,Y,No,21,4,2,80,3,0,0,4,20,12,14,1
45,No,Travel_Frequently,1366,Research & Development,10,4,Technical Degree,1,569,4,Female,79,4,5,Sales Executive,3,Divorced,15315,23013,6,Y,No,17,2,2,80,0,27,1,4,13,8,6,9
42,No,Non-Travel,1122,Sales,28,4,Other,1,570,2,Male,70,2,1,Manufacturing Director,4,Divorced,4874,24542,5,Y,Yes,15,2,1,80,0,1,2,2,25,9,10,14
57,No,Travel_Rarely,1084,Research & Development,21,2,Life Sciences,1,571,3,Male,35,3,4,Human Resources,2,Single,5602,12756,0,Y,Yes,21,1,1,80,1,1,3,4,4,12,8,2
54,No,Travel_Frequently,331,Research & Development,3,3,Life Sciences,1,572,4,Male,52,4,4,Healthcare Representative,4,Divorced,11130,24170,9,Y,Yes,21,4,4,80,1,27,4,3,22,13,2,1
51,Yes,Travel_Rarely,846,Human Resources,27,3,Technical Degree,1,573,1,Male,31,1,2,Sales Representative,4,Married,19597,9358,1,Y,No,17,2,2,80,2,9,3,4,4,8,6,5
39,Yes,Non-Travel,760,Human Resources,18,2,Medical,1,574,3,Male,55,1,5,Manufacturing Director,4,Married,11111,10609,6,Y,Yes,12,1,4,80,3,16,4,3,21,11,4,6
37,No,Travel_Frequently,757,Human Resources,16,1,Life Sciences,1,575,2,Male,48,3,4,Laboratory Technician,4,Divorced,1128,5951,0,Y,No,22,1,2,80,1,30,0,3,0,17,2,2
39,Yes,Non-Travel,1160,Sales,24,1,Life Sciences,1,576,2,Female,54,1,4,Manufacturing Director,3,Single,12963,4395,6,Y,Yes,20,3,2,80,2,31,5,3,13,10,4,7
28,Yes,Non-Travel,1474,Human Resources,4,3,Technical Degree,1,577,2,Female,65,3,4,Manufacturing Director,3,Divorced,13445,20238,0,Y,No,12,1,4,80,1,11,2,2,24,5,8,7
32,Yes,Travel_Rarely,1151,Human Resources,24,4,Medical,1,578,2,Male,93,1,4,Manufacturing Director,2,Single,8695,18411,4,Y,No,13,4,3,80,0,31,4,1,0,9,7,13
32,No,Non-Travel,675,Human Resources,10,1,Medical,1,579,1,Female,35,3,3,Healthcare Representative,4,Married,3589,20989,4,Y,No,10,4,4,80,2,29,4,4,4,6,10,4
46,Yes,Travel_Frequently,1331,Research & Development,5,2,Other,1,580,2,Female,93,4,3,Human Resources,1,Single,4998,24710,6,Y,Yes,18,4,2,80,2,25,3,4,29,4,7,11
31,Yes,Non-Travel,1488,Research & Development,13,4,Medical,1,581,2,Female,86,2,1,Sales Representative,3,Single,8523,22615,7,Y,No,16,1,3,80,0,8,5,3,23,5,5,2
39,No,Non-Travel,259,Sales,2,3,Medical,1,582,1,Female,85,1,4,Manager,2,Married,4908,7414,1,Y,No,15,4,4,80,1,28,2,4,10,6,3,8
33,Yes,Non-Travel,413,Human Resources,22,1,Life Sciences,1,583,2,Female,99,1,1,Research Scientist,1,Married,2972,24619,2,Y,No,11,1,3,80,0,0,2,1,7,3,6,8
52,No,Travel_Frequently,714,Sales,8,4,Marketing,1,584,4,Male,98,3,5,Healthcare Representative,1,Divorced,16218,19849,7,Y,Yes,24,1,4,80,0,0,2,2,17,19,8,4
21,No,Travel_Rarely,1387,Sales,17,1,Other,1,585,4,Male,58,4,3,Sales Executive,4,Married,9017,15449,5,Y,No,17,3,3,80,1,25,0,3,0,8,2,11
32,Yes,Travel_Rarely,755,Sales,18,3,Marketing,1,586,2,Male,38,2,3,Manager,4,Single,3598,5968,1,Y,Yes,19,2,4,80,3,12,5,1,24,16,4,12
58,No,Non-Travel,1079,Research & Development,15,2,Technical Degree,1,587,4,Female,81,4,5,Sales Executive,3,Married,6519,16733,0,Y,Yes,13,4,2,80,0,32,4,1,20,0,11,4
50,Yes,Travel_Rarely,160,Human Resources,6,2,Medical,1,588,1,Male,77,2,1,Research Scientist,1,Divorced,2931,23756,5,Y,Yes,21,2,3,80,1,14,1,3,1,8,7,2
19,Yes,Non-Travel,1338,Research & Development,4,2,Marketing,1,589,2,Female,77,2,1,Research Scientist,4,Divorced,14597,23483,6,Y,No,12,4,2,80,2,11,1,4,4,0,12,9
18,Yes,Non-Travel,553,Sales,18,2,Marketing,1,590,4,Female,83,3,4,Manufacturing Director,2,Divorced,3472,11237,3,Y,Yes,16,2,3,80,3,8,2,4,10,9,3,2
23,No,Travel_Frequently,891,Sales,13,4,Life Sciences,1,591,3,Female,93,2,5,Manufacturing Director,2,Divorced,3029,10804,9,Y,Yes,11,1,4,80,0,28,4,1,4,8,9,3
18,No,Non-Travel,149,Research & Development,13,4,Marketing,1,592,4,Female,32,3,4,Manager,3,Divorced,13215,24946,7,Y,No,24,2,2,80,3,14,0,4,20,17,14,8
38,Yes,Travel_Frequently,113,Human Resources,14,4,Technical Degree,1,593,4,Male,49,1,1,Research Scientist,4,Divorced,2424,12906,3,Y,Yes,14,2,4,80,2,1,2,3,14,6,12,11
22,No,Travel_Rarely,888,Human Resources,21,1,Technical Degree,1,594,4,Female,76,2,4,Human Resources,4,Single,8280,4987,3,Y,No,11,2,2,80,2,18,5,1,22,17,5,9
46,Yes,Travel_Rarely,569,Sales,29,1,Medical,1,595,4,Female,40,3,2,Sales Executive,2,Married,11417,17279,4,Y,No,19,1,2,80,3,30,1,2,16,9,2,10
32,No,Non-Travel,1155,Sales,2,1,Marketing,1,596,1,Female,50,1,3,Sales Representative,3,Married,3843,11403,2,Y,No,11,1,2,80,0,18,3,2,7,2,8,4
41,Yes,Travel_Frequently,212,Sales,27,2,Technical Degree,1,597,4,Male,85,1,4,Human Resources,2,Married,14242,21165,7,Y,No,13,1,4,80,0,22,3,3,11,3,1,11
19,No,Non-Travel,1279,Sales,6,1,Technical Degree,1,598,1,Male,54,4,2,Manufacturing Director,4,Divorced,5685,13196,7,Y,No,11,3,3,80,3,30,1,3,7,0,9,0
27,Yes,Travel_Frequently,154,Human Resources,3,2,Marketing,1,599,1,Female,88,2,3,Sales Executive,3,Divorced,15274,15274,3,Y,No,21,3,1,80,3,32,1,2,28,2,3,10
25,No,Travel_Rarely,1143,Sales,1,2,Other,1,600,2,Male,44,4,5,Sales Representative,3,Divorced,19788,8765,2,Y,Yes,20,3,3,80,1,37,0,4,9,9,0,7
42,No,Travel_Frequently,1231,Human Resources,22,1,Life Sciences,1,601,1,Male,86,2,5,Manager,4,Single,17048,21479,4,Y,Yes,19,2,2,80,0,18,1,1,12,9,7,13
31,Yes,Non-Travel,1218,Human Resources,3,1,Other,1,602,2,Female,74,4,5,Sales Representative,3,Married,12046,8490,0,Y,Yes,17,4,4,80,2,21,0,3,9,13,13,8
19,Yes,Travel_Frequently,985,Sales,13,3,Other,1,603,4,Female,53,4,5,Research Scientist,2,Married,18770,22665,7,Y,No,13,4,4,80,0,3,3,1,9,1,13,7
45,No,Travel_Frequently,1315,Research & Development,10,1,Marketing,1,604,1,Male,55,2,4,Healthcare Representative,1,Single,10244,2965,7,Y,No,14,1,3,80,3,17,0,4,3,0,5,0
19,No,Travel_Frequently,505,Human Resources,2,4,Marketing,1,605,3,Male,88,4,1,Laboratory Technician,1,Single,16077,20493,5,Y,Yes,12,1,3,80,2,33,1,2,5,8,2,2
54,No,Non-Travel,397,Research & Development,1,2,Technical Degree,1,606,2,Male,74,2,5,Sales Executive,4,Divorced,13442,15136,3,Y,No,13,4,4,80,2,18,1,1,11,15,11,3
28,No,Travel_Rarely,903,Human Resources,19,3,Medical,1,607,2,Female,69,4,4,Sales Executive,1,Divorced,13007,5118,2,Y,No,20,2,1,80,1,39,2,3,13,17,7,5
47,Yes,Travel_Frequently,408,Research & Development,19,4,Other,1,608,4,Female,48,2,4,Human Resources,3,Single,18615,19825,5,Y,No,24,1,3,80,1,31,5,1,23,9,0,5
23,Yes,Non-Travel,331,Sales,23,2,Other,1,609,2,Male,34,1,5,Human Resources,4,Single,11681,23122,8,Y,Yes,20,3,4,80,3,0,5,2,26,4,6,8
41,Yes,Non-Travel,629,Sales,17,2,Marketing,1,610,1,Female,80,1,5,Human Resources,4,Single,3959,18548,1,Y,Yes,20,2,4,80,1,18,2,1,16,9,8,12
56,No,Non-Travel,1095,Human Resources,7,1,Life Sciences,1,611,3,Female,95,2,2,Manager,2,Single,10259,5297,8,Y,Yes,15,3,4,80,2,34,4,3,2,13,9,7
19,Yes,Non-Travel,640,Human Resources,4,4,Medical,1,612,4,Female,65,4,4,Healthcare Representative,3,Divorced,12706,11732,7,Y,Yes,19,2,4,80,1,30,1,4,1,14,9,6
53,Yes,Non-Travel,860,Sales,12,2,Medical,1,613,4,Male,49,1,3,Manager,1,Married,10549,2555,7,Y,Yes,21,2,4,80,3,6,2,2,27,4,0,13
28,No,Travel_Frequently,478,Research & Development,12,1,Life Sciences,1,614,2,Male,41,2,2,Sales Representative,3,Divorced,15983,23662,0,Y,Yes,19,2,3,80,3,10,2,4,25,19,7,8
36,No,Travel_Frequently,1404,Sales,28,4,Technical Degree,1,615,1,Female,51,1,2,Manager,3,Married,10978,13030,6,Y,Yes,24,4,1,80,0,3,1,1,3,5,8,12
49,Yes,Non-Travel,501,Sales,20,2,Marketing,1,616,3,Female,60,1,3,Manager,3,Divorced,6266,20342,2,Y,Yes,14,3,4,80,0,8,1,2,27,4,8,3
28,No,Travel_Rarely,693,Sales,7,4,Technical Degree,1,617,1,Male,78,3,1,Manufacturing Director,1,Married,5886,19402,5,Y,Yes,16,1,2,80,0,15,4,3,1,19,9,11
54,Yes,Travel_Frequently,280,Sales,24,3,Marketing,1,618,2,Female,44,1,2,Research Scientist,2,Married,8224,8871,3,Y,Yes,19,3,1,80,2,33,3,1,4,12,0,9
21,No,Non-Travel,976,Research & Development,19,3,Life Sciences,1,619,4,Female,64,3,2,Manufacturing Director,1,Married,15573,21680,4,Y,No,20,3,1,80,1,31,0,3,17,2,6,11
28,Yes,Travel_Rarely,1143,Sales,3,3,Marketing,1,620,2,Female,56,4,4,Research Scientist,3,Married,5152,10771,8,Y,No,20,3,4,80,2,34,3,3,14,2,4,14
24,Yes,Travel_Rarely,471,Research & Development,12,2,Life Sciences,1,621,2,Male,31,2,3,Laboratory Technician,1,Single,17861,12584,9,Y,Yes,21,3,1,80,0,19,4,3,23,7,7,3
42,No,Travel_Frequently,509,Research & Development,13,1,Medical,1,622,3,Male,49,2,1,Human Resources,3,Divorced,9907,11442,0,Y,Yes,13,3,3,80,2,35,1,3,16,0,3,2
29,No,Travel_Rarely,842,Research & Development,6,1,Other,1,623,3,Male,50,4,1,Manager,2,Married,19667,12741,6,Y,Yes,24,1,1,80,0,27,2,1,7,7,14,4
34,Yes,Travel_Frequently,1471,Human Resources,8,1,Other,1,624,3,Female,35,1,3,Sales Representative,2,Divorced,11341,22343,7,Y,Yes,11,1,2,80,0,16,0,1,18,8,9,10
42,Yes,Travel_Frequently,484,Research & Development,3,4,Medical,1,625,3,Female,32,2,5,Laboratory Technician,4,Divorced,10797,5270,7,Y,No,23,2,1,80,0,37,0,1,1,5,10,7
30,No,Travel_Frequently,203,Sales,5,1,Marketing,1,626,1,Male,44,2,1,Research Scientist,3,Married,6165,2451,8,Y,No,14,1,3,80,2,20,4,2,20,3,0,5
31,No,Travel_Frequently,317,Human Resources,17,3,Medical,1,627,3,Male,70,1,4,Human Resources,1,Married,6834,17159,7,Y,Yes,17,4,4,80,0,7,5,2,7,10,12,10
