Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49,No,Non-Travel,913,Human Resources,5,3,Medical,1,456,3,Male,53,3,5,Research Scientist,3,Married,7867,9970,5,Y,Yes,13,3,1,80,2,32,1,3,9,9,7,4
46,No,Travel_Frequently,166,Research & Development,10,2,Marketing,1,457,4,Male,33,4,2,Manufacturing Director,2,Single,1489,3410,9,Y,No,15,1,3,80,3,6,4,1,1,6,11,4
34,No,Non-Travel,784,Research & Development,15,2,Marketing,1,458,3,Male,55,1,1,Laboratory Technician,2,Divorced,3753,13282,3,Y,Yes,16,4,3,80,1,4,3,1,9,19,5,8
20,No,Travel_Frequently,1488,Research & Development,23,2,Marketing,1,459,2,Female,99,1,1,Laboratory Technician,1,Divorced,7333,16358,4,Y,Yes,12,4,4,80,0,23,1,3,1,7,10,2
52,No,Travel_Frequently,1304,Research & Development,22,1,Marketing,1,460,3,Male,76,3,5,Research Scientist,2,Divorced,4144,2805,5,Y,Yes,14,4,3,80,2,32,3,3,7,14,4,8
36,Yes,Non-Travel,1343,Human Resources,21,3,Technical Degree,1,461,2,Female,52,1,5,Sales Executive,2,Married,18740,4411,2,Y,Yes,19,4,3,80,1,31,0,2,5,13,1,6
50,No,Travel_Rarely,563,Research & Development,7,3,Marketing,1,462,3,Female,90,2,3,Sales Executive,1,Married,7494,10319,7,Y,No,24,1,3,80,0,31,5,3,22,15,6,0
29,No,Travel_Frequently,1140,Sales,21,1,Other,1,463,2,Female,60,3,2,Human Resources,2,Divorced,12997,18516,4,Y,Yes,24,1,2,80,1,37,5,3,19,14,0,1
57,Yes,Travel_Rarely,1095,Research & Development,14,1,Medical,1,464,3,Male,76,4,2,Manager,2,Married,3318,20123,4,Y,Yes,10,4,2,80,2,13,1,3,19,2,4,10
31,No,Non-Travel,715,Human Resources,12,4,Life Sciences,1,465,4,Male,93,3,1,Healthcare Representative,4,Married,8042,19939,2,Y,No,19,2,2,80,2,8,0,3,17,14,1,8
37,No,Travel_Rarely,1340,Sales,2,4,Technical Degree,1,466,1,Male,65,3,4,Sales Representative,2,Divorced,13471,18848,9,Y,No,16,2,3,80,0,30,0,1,28,18,14,0
53,No,Travel_Frequently,1110,Research & Development,21,3,Life Sciences,1,467,4,Female,88,1,4,Human Resources,1,Married,7679,17504,5,Y,Yes,18,4,2,80,0,17,3,2,18,9,2,2
49,No,Travel_Frequently,323,Sales,13,1,Technical Degree,1,468,3,Female,70,1,3,Sales Executive,4,Divorced,6526,14696,1,Y,No,10,2,4,80,3,35,3,2,20,4,11,7
29,Yes,Travel_Rarely,1320,Sales,17,1,Life Sciences,1,469,2,Male,63,2,4,Healthcare Representative,1,Single,14141,7500,3,Y,Yes,15,3,4,80,1,18,4,1,6,7,12,0
35,No,Non-Travel,314,Human Resources,15,2,Technical Degree,1,470,2,Female,42,4,1,Healthcare Representative,3,Single,6975,2289,6,Y,Yes,17,1,1,80,2,37,5,4,27,14,5,2
58,No,Travel_Rarely,775,Sales,13,4,Technical Degree,1,471,4,Male,71,3,4,Sales Executive,1,Single,11588,15981,6,Y,No,22,4,1,80,1,24,1,1,7,18,1,2
29,No,Travel_Rarely,1461,Human Resources,4,1,Other,1,472,3,Female,60,4,3,Manager,2,Divorced,10382,23757,4,Y,No,10,1,4,80,3,24,0,4,3,1,5,2
34,No,Travel_Frequently,1342,Research & Development,18,1,Other,1,473,1,Female,55,3,1,Healthcare Representative,2,Married,3704,24488,8,Y,Yes,16,2,4,80,3,36,3,4,7,13,13,7
46,No,Travel_Rarely,424,Research & Development,7,3,Medical,1,474,2,Female,72,3,3,Healthcare Representative,2,Divorced,3038,5412,2,Y,Yes,19,1,1,80,1,12,2,3,5,4,13,5
40,Yes,Travel_Frequently,339,Human Resources,25,3,Other,1,475,2,Male,71,1,5,Healthcare Representative,1,Married,11303,9415,6,Y,Yes,13,3,3,80,1,30,3,3,9,7,6,5
33,No,Travel_Frequently,203,Sales,23,3,Technical Degree,1,476,4,Male,92,2,1,Manager,3,Married,12203,15373,2,Y,Yes,16,1,4,80,3,35,3,1,3,8,4,8
42,No,Travel_Frequently,1148,Research & Development,21,3,Marketing,1,477,3,Female,50,3,1,Research Scientist,2,Divorced,4206,13662,2,Y,Yes,21,4,4,80,1,29,5,1,12,8,12,5
22,No,Travel_Frequently,861,Human Resources,19,1,Technical Degree,1,478,4,Male,65,3,4,Manager,4,Divorced,4838,17762,9,Y,No,10,3,2,80,3,34,2,4,24,4,6,7
34,No,Travel_Rarely,265,Human Resources,15,1,Medical,1,479,4,Female,81,1,5,Human Resources,1,Single,12912,5326,8,Y,Yes,24,3,1,80,3,22,3,3,23,9,1,5
20,No,Travel_Rarely,1447,Research & Development,18,1,Medical,1,480,3,Female,53,3,1,Laboratory Technician,3,Single,9110,9800,6,Y,No,14,2,1,80,0,33,0,2,3,1,2,1
54,No,Travel_Frequently,770,Sales,19,1,Technical Degree,1,481,3,Female,30,4,5,Human Resources,4,Married,19413,22834,7,Y,Yes,18,3,4,80,0,13,3,4,7,0,5,1
50,No,Travel_Rarely,1249,Human Resources,21,3,Marketing,1,482,1,Male,40,4,4,Sales Representative,2,Single,4875,23130,1,Y,No,16,2,3,80,3,25,4,2,29,17,4,10
21,No,Travel_Rarely,660,Human Resources,20,3,Marketing,1,483,1,Female,92,1,2,Sales Representative,2,Single,9413,18607,1,Y,No,18,4,1,80,0,2,1,4,13,3,9,12
32,No,Non-Travel,547,Research & Development,3,1,Other,1,484,4,Female,82,4,5,Human Resources,3,Divorced,19496,5581,4,Y,Yes,22,3,4,80,1,21,1,1,4,8,8,12
20,No,Non-Travel,527,Sales,21,4,Other,1,485,3,Female,44,2,2,Research Scientist,3,Married,7318,21241,1,Y,No,12,1,4,80,3,28,3,3,21,5,0,3
21,No,Non-Travel,711,Human Resources,23,2,Technical Degree,1,486,2,Female,45,4,4,Laboratory Technician,2,Married,19309,21367,7,Y,No,24,4,3,80,3,6,0,4,3,4,2,6
43,No,Travel_Frequently,277,Sales,5,4,Technical Degree,1,487,3,Male,81,4,1,Human Resources,3,Single,1104,5727,5,Y,No,20,1,2,80,3,33,1,4,11,11,3,3
54,No,Travel_Frequently,252,Research & Development,20,4,Medical,1,488,1,Female,52,3,5,Laboratory Technician,3,Divorced,11755,21467,4,Y,Yes,12,3,4,80,1,21,2,2,3,17,7,3
40,No,Non-Travel,856,Human Resources,26,3,Marketing,1,489,3,Male,44,1,1,Human Resources,2,Single,3076,9114,7,Y,No,20,4,4,80,0,4,2,1,21,2,14,4
52,No,Travel_Rarely,1423,Human Resources,12,1,Other,1,490,3,Male,76,3,2,Research Scientist,3,Divorced,9755,19863,8,Y,No,18,3,2,80,2,10,3,4,20,2,13,11
26,No,Travel_Frequently,1392,Human Resources,14,1,Life Sciences,1,491,4,Female,50,1,4,Laboratory Technician,2,Married,11435,2711,8,Y,Yes,24,4,2,80,0,35,3,3,20,8,11,14
26,No,Travel_Frequently,351,Sales,17,4,Other,1,492,2,Female,44,2,1,Healthcare Representative,3,Single,17817,15555,6,Y,No,18,4,4,80,0,15,2,1,10,9,12,9
23,Yes,Non-Travel,1046,Human Resources,16,3,Technical Degree,1,493,1,Female,56,3,1,Human Resources,3,Married,15956,10823,1,Y,Yes,10,3,3,80,1,39,1,1,9,8,9,10
52,No,Non-Travel,1347,Sales,1,4,Life Sciences,1,494,3,Female,32,3,5,Healthcare Representative,4,Married,2756,19168,9,Y,No,22,1,2,80,3,1,3,1,15,11,10,6
50,Yes,Travel_Rarely,1206,Research & Development,1,2,Medical,1,495,4,Female,50,4,2,Research Scientist,3,Married,10230,18839,2,Y,No,15,1,2,80,2,12,1,3,8,6,6,13
41,Yes,Non-Travel,576,Sales,6,1,Life Sciences,1,496,1,Female,42,4,3,Manager,2,Divorced,18370,7115,5,Y,Yes,13,2,1,80,0,0,3,3,24,6,11,5
26,No,Non-Travel,1009,Human Resources,15,4,Technical Degree,1,497,3,Male,42,2,3,Laboratory Technician,2,Divorced,9955,20658,7,Y,No,12,4,4,80,2,23,0,4,0,5,4,13
41,No,Travel_Frequently,1387,Human Resources,2,1,Marketing,1,498,2,Female,48,3,5,Human Resources,1,Single,15600,8738,8,Y,Yes,22,1,1,80,2,10,5,2,0,12,8,2
45,No,Travel_Frequently,1141,Sales,16,3,Life Sciences,1,499,4,Female,98,2,5,Healthcare Representative,1,Married,15328,21425,9,Y,No,13,1,1,80,1,29,2,1,20,15,9,8
24,No,Non-Travel,1321,Research & Development,28,4,Technical Degree,1,500,4,Male,32,2,1,Sales Executive,2,Married,17525,14932,3,Y,No,15,4,1,80,3,37,3,1,23,19,3,4
24,No,Travel_Frequently,291,Sales,12,2,Life Sciences,1,501,3,Female,65,1,3,Human Resources,1,Married,10046,18532,5,Y,Yes,15,2,2,80,2,9,3,4,14,2,13,1
48,No,Travel_Rarely,500,Sales,17,3,Technical Degree,1,502,3,Female,79,1,4,Healthcare Representative,3,Divorced,8105,24779,1,Y,No,17,4,1,80,2,20,5,2,25,11,8,9
47,Yes,Non-Travel,736,Research & Development,27,3,Technical Degree,1,503,2,Female,64,4,3,Human Resources,1,Single,13456,13006,4,Y,No,10,1,4,80,2,15,0,1,4,6,6,14
20,No,Travel_Rarely,1320,Human Resources,15,1,Marketing,1,504,1,Male,80,4,1,Sales Representative,2,Married,3215,23392,7,Y,Yes,24,1,4,80,1,4,0,1,26,15,3,4
21,No,Travel_Rarely,655,Sales,16,2,Technical Degree,1,505,4,Female,97,4,1,Manufacturing Director,2,Divorced,17750,19958,4,Y,No,24,1,3,80,0,1,2,2,23,5,11,4
18,No,Non-Travel,1033,Research & Development,13,1,Other,1,506,3,Male,45,1,1,Human Resources,1,Married,8085,13992,5,Y,No,12,3,2,80,3,6,2,2,26,9,8,5
45,No,Travel_Rarely,109,Research & Development,5,1,Other,1,507,3,Female,80,1,1,Laboratory Technician,1,Divorced,14277,13089,9,Y,Yes,18,3,3,80,2,1,4,3,12,12,11,9
36,No,Non-Travel,1212,Research & Development,13,3,Marketing,1,508,2,Female,57,1,3,Sales Representative,1,Single,6341,8370,2,Y,No,11,3,4,80,2,23,1,4,1,10,2,3
38,No,Travel_Frequently,628,Human Resources,1,2,Medical,1,509,1,Female,70,3,5,Sales Executive,3,Single,9082,15951,4,Y,Yes,21,1,2,80,1,24,3,1,10,17,1,13
37,Yes,Non-Travel,314,Sales,27,1,Other,1,510,2,Male,52,3,4,Manager,1,Married,11263,24341,7,Y,No,10,3,2,80,0,13,3,3,21,4,7,13
37,Yes,Travel_Rarely,1412,Research & Development,22,1,Other,1,511,1,Female,80,3,3,Healthcare Representative,3,Married,2798,15466,3,Y,No,23,2,1,80,1,36,0,2,25,4,1,12
47,No,Travel_Rarely,1348,Human Resources,8,2,Other,1,512,2,Male,31,3,3,Human Resources,1,Married,7769,22260,6,Y,Yes,18,3,2,80,3,20,3,4,13,7,5,11
49,No,Non-Travel,679,Sales,9,1,Other,1,513,4,Male,84,3,3,Manufacturing Director,2,Single,17588,8401,9,Y,Yes,11,2,3,80,1,1,3,2,14,17,2,7
19,No,Travel_Rarely,257,Research & Development,3,1,Life Sciences,1,514,2,Male,76,3,4,Sales Representative,1,Divorced,15789,21825,7,Y,Yes,23,3,2,80,3,20,2,1,0,11,0,1
28,No,Travel_Frequently,965,Human Resources,8,3,Marketing,1,515,4,Male,54,3,3,Manager,3,Married,4082,3533,9,Y,No,14,1,4,80,2,17,5,2,29,9,10,5
42,No,Travel_Frequently,1183,Human Resources,12,1,Medical,1,516,2,Male,81,4,1,Human Resources,4,Married,12644,16387,9,Y,No,21,2,4,80,3,33,5,3,13,3,0,4
32,No,Travel_Rarely,652,Sales,7,1,Life Sciences,1,517,3,Female,71,3,5,Manufacturing Director,4,Single,10206,19536,5,Y,No,18,3,1,80,0,39,2,1,10,13,7,11
32,Yes,Non-Travel,1127,Research & Development,4,2,Other,1,518,1,Male,31,4,5,Sales Representative,2,Divorced,7003,3072,6,Y,No,17,3,1,80,2,37,4,4,28,15,8,11
47,No,Non-Travel,1346,Sales,11,2,Technical Degree,1,519,2,Female,40,2,5,Research Scientist,1,Married,18924,13142,3,Y,No,10,2,3,80,3,28,3,2,13,8,8,4
46,No,Travel_Rarely,917,Research & Development,23,2,Medical,1,520,2,Female,62,3,2,Research Scientist,2,Divorced,14218,6857,1,Y,Yes,15,1,1,80,0,11,2,3,5,5,3,9
57,No,Travel_Frequently,1100,Research & Development,27,4,Technical Degree,1,521,2,Male,70,3,3,Manager,4,Divorced,2114,7035,1,Y,Yes,24,2,4,80,2,9,2,1,22,2,3,5
24,No,Non-Travel,767,Sales,2,3,Marketing,1,522,2,Male,71,1,1,Laboratory Technician,4,Married,7921,18015,9,Y,Yes,11,1,2,80,0,17,1,1,4,9,4,13
43,Yes,Non-Travel,415,Sales,24,3,Life Sciences,1,523,2,Male,54,3,1,Healthcare Representative,4,Divorced,15952,24308,9,Y,No,18,3,1,80,2,35,3,4,17,12,8,0
42,Yes,Non-Travel,215,Human Resources,8,3,Life Sciences,1,524,2,Female,95,3,1,Laboratory Technician,1,Divorced,17094,21181,8,Y,No,24,2,1,80,1,18,5,4,20,5,3,0
50,No,Travel_Frequently,286,Research & Development,28,3,Marketing,1,525,1,Female,41,2,3,Sales Representative,4,Single,15122,22308,1,Y,No,22,3,4,80,3,3,2,2,8,14,3,13
34,No,Travel_Rarely,486,Human Resources,5,2,Other,1,526,1,Female,34,4,5,Manufacturing Director,1,Single,5829,8899,7,Y,No,24,2,2,80,0,14,0,3,21,9,8,6
24,No,Travel_Rarely,1259,Sales,17,1,Technical Degree,1,527,1,Male,30,1,3,Manufacturing Director,4,Single,2496,13508,6,Y,Yes,22,1,3,80,1,36,2,1,17,9,5,4
24,No,Non-Travel,1301,Human Resources,16,3,Life Sciences,1,528,3,Male,58,2,5,Human Resources,3,Divorced,16966,13297,0,Y,No,19,2,3,80,2,37,2,4,4,10,12,12
28,No,Travel_Frequently,1127,Human Resources,19,2,Medical,1,529,2,Male,76,2,5,Sales Representative,3,Single,16622,19653,5,Y,Yes,12,1,2,80,1,9,2,3,13,1,0,8
39,No,Travel_Rarely,1418,Sales,26,4,Marketing,1,530,3,Male,33,3,1,Healthcare Representative,2,Married,2029,6173,5,Y,Yes,19,1,3,80,1,18,3,2,19,12,6,5
57,No,Non-Travel,670,Research & Development,4,3,Other,1,531,4,Female,51,1,5,Research Scientist,2,Divorced,13306,6028,5,Y,Yes,20,1,3,80,1,8,3,4,9,2,1,1
37,Yes,Non-Travel,231,Sales,25,1,Other,1,532,1,Female,31,3,5,Manager,4,Single,9017,5084,6,Y,No,20,4,2,80,2,12,1,4,20,6,9,3
48,Yes,Non-Travel,945,Human Resources,2,4,Marketing,1,533,2,Female,39,3,4,Human Resources,1,Single,3494,9623,1,Y,Yes,13,3,2,80,1,39,5,2,3,0,8,12
41,No,Travel_Frequently,503,Research & Development,22,3,Other,1,534,3,Male,68,2,4,Research Scientist,2,Married,6593,3940,9,Y,Yes,12,3,3,80,1,20,3,2,26,3,2,0
31,No,Travel_Frequently,847,Human Resources,19,3,Technical Degree,1,535,4,Male,98,4,4,Sales Executive,2,Married,10653,9123,6,Y,No,17,2,2,80,2,25,0,4,7,15,8,8
45,No,Non-Travel,691,Human Resources,18,4,Marketing,1,536,2,Male,38,2,3,Sales Representative,3,Single,18599,21411,2,Y,No,23,3,3,80,1,32,5,3,28,16,13,5
33,No,Travel_Frequently,139,Research & Development,16,4,Life Sciences,1,537,3,Male,88,3,3,Human Resources,1,Divorced,10272,13241,6,Y,No,10,2,2,80,0,15,3,3,7,6,11,3
20,Yes,Travel_Rarely,1297,Research & Development,7,1,Marketing,1,538,2,Female,88,1,5,Sales Executive,2,Married,14797,7298,2,Y,No,16,3,4,80,2,2,1,1,14,4,13,6
52,No,Non-Travel,1406,Sales,1,3,Medical,1,539,1,Female,45,1,4,Research Scientist,4,Married,18522,10467,9,Y,Yes,23,2,2,80,1,19,2,3,5,1,3,8
31,No,Travel_Frequently,410,Sales,4,3,Other,1,540,1,Female,51,4,2,Research Scientist,3,Divorced,10009,22231,7,Y,No,21,1,4,80,2,12,1,3,23,14,8,14
43,No,Travel_Rarely,296,Research & Development,25,2,Technical Degree,1,541,4,Female,92,4,4,Sales Representative,4,Married,13632,12197,7,Y,Yes,17,4,1,80,3,4,1,4,16,13,13,2
24,No,Non-Travel,1152,Sales,27,2,Technical Degree,1,542,1,Female,40,3,2,Research Scientist,2,Single,9209,23566,9,Y,No,12,3,4,80,1,23,0,4,7,0,0,5
35,No,Travel_Frequently,1456,Sales,15,3,Medical,1,543,1,Male,39,1,5,Human Resources,3,Married,11662,13762,7,Y,Yes,12,2,2,80,0,2,5,1,24,2,10,6
57,Yes,Travel_Rarely,292,Sales,4,1,Technical Degree,1,544,2,Male,83,4,3,Sales Representative,2,Single,6955,21166,2,Y,Yes,13,2,4,80,0,5,5,2,11,7,12,9
48,Yes,Non-Travel,150,Human Resources,19,3,Life Sciences,1,545,1,Female,88,3,2,Human Resources,1,Single,11807,12364,2,Y,Yes,23,1,2,80,2,20,1,4,9,4,7,4
46,No,Non-Travel,261,Sales,6,4,Technical Degree,1,546,2,Male,45,2,1,Sales Representative,2,Married,2343,3974,9,Y,Yes,10,4,2,80,1,8,0,2,21,16,9,4
35,No,Non-Travel,1321,Research & Development,10,4,Marketing,1,547,2,Female,33,2,5,Healthcare Representative,3,Single,6606,17403,4,Y,No,13,4,3,80,3,24,4,2,3,7,7,6
30,No,Travel_Rarely,1249,Sales,10,2,Medical,1,548,4,Male,88,4,1,Research Scientist,4,Divorced,10022,21623,0,Y,No,21,4,4,80,2,12,5,4,14,7,0,8
49,No,Travel_Frequently,1354,Sales,19,2,Life Sciences,1,549,3,Female,37,3,4,Laboratory Technician,4,Divorced,6770,9354,0,Y,No,21,2,4,80,3,5,2,2,2,17,4,13
47,No,Travel_Rarely,1182,Human Resources,22,2,Other,1,550,3,Female,85,3,5,Sales Executive,4,Divorced,16933,16958,9,Y,No,15,2,2,80,3,25,2,1,26,15,14,6
27,No,Non-Travel,809,Human Resources,11,3,Medical,1,551,3,Male,66,4,2,Manager,2,Divorced,18114,12265,6,Y,Yes,20,1,2,80,0,17,4,2,17,5,12,14
31,No,Travel_Rarely,230,Sales,19,4,Other,1,552,4,Female,34,4,5,Human Resources,4,Single,3243,15005,7,Y,No,13,2,1,80,2,30,0,4,6,12,8,3
49,Yes,Non-Travel,783,Sales,24,3,Other,1,553,1,Male,33,4,5,Human Resources,4,Single,3230,9710,2,Y,Yes,18,2,4,80,1,15,3,1,21,17,2,0
23,Yes,Travel_Frequently,728,Research & Development,17,2,Life Sciences,1,554,3,Male,45,1,3,Healthcare Representative,2,Married,7908,11858,8,Y,Yes,12,3,1,80,1,7,3,4,0,18,1,2
38,No,Non-Travel,955,Human Resources,7,2,Medical,1,555,1,Male,91,4,1,Healthcare Representative,4,Married,3893,16012,6,Y,No,13,3,1,80,1,36,2,3,20,2,1,1
40,Yes,Travel_Rarely,834,Human Resources,22,4,Medical,1,556,4,Male,88,1,2,Healthcare Representative,4,Married,10006,17503,8,Y,Yes,18,2,1,80,1,39,3,2,6,14,4,2
21,No,Non-Travel,626,Sales,21,3,Other,1,557,4,Male,52,2,1,Sales Executive,1,Divorced,1259,2929,1,Y,No,11,4,2,80,2,37,0,4,7,4,14,0
21,No,Travel_Rarely,874,Sales,19,2,Life Sciences,1,558,3,Male,80,4,1,Manufacturing Director,2,Single,8957,4419,8,Y,No,10,4,1,80,0,13,0,2,7,7,4,6
53,Yes,Travel_Frequently,102,Sales,2,3,Life Sciences,1,559,2,Male,41,1,3,Research Scientist,2,Divorced,9290,9582,8,Y,Yes,19,4,1,80,1,25,2,3,8,2,9,8
28,No,Travel_Frequently,194,Human Resources,14,4,Medical,1,560,2,Female,82,1,3,Laboratory Technician,3,Single,13023,19836,1,Y,No,20,1,2,80,0,24,5,2,2,2,7,2
57,No,Non-Travel,571,Sales,7,4,Other,1,561,1,Male,58,2,5,Human Resources,1,Married,12661,4404,4,Y,Yes,14,4,3,80,2,8,4,3,17,6,2,1
25,No,Travel_Rarely,679,Research & Development,10,4,Other,1,562,4,Female,84,1,2,Laboratory Technician,1,Divorced,15679,13506,0,Y,No,13,4,4,80,2,20,0,4,11,12,10,8
29,No,Non-Travel,411,Sales,12,4,Life Sciences,1,563,2,Male,73,1,2,Sales Executive,3,Married,6761,4999,2,Y,No,17,4,2,80,3,33,2,1,10,8,8,6
47,No,Travel_Rarely,1313,Human Resources,22,4,Other,1,564,1,Female,50,2,3,Human Resources,2,Divorced,4494,7289,2,Y,No,14,1,4,80,3,33,5,4,12,8,1,4
42,No,Travel_Rarely,684,Human Resources,13,2,Life Sciences,1,565,1,Male,68,4,2,Manager,1,Divorced,6055,8878,1,Y,No,23,2,3,80,2,19,0,2,28,11,7,11
34,No,Non-Travel,992,Sales,16,1,Technical Degree,1,566,2,Female,87,1,2,Laboratory Technician,3,Single,12535,6352,1,Y,No,12,3,1,80,3,10,3,4,26,17,14,7
48,Yes,Non-Travel,455,Human Resources,27,3,Technical Degree,1,567,2,Male,67,2,3,Human Resources,3,Divorced,3819,10331,4,Y,No,13,3,3,80,0,33,2,1,1,0,9,13
39,Yes,Travel_Frequently,1261,Sales,4,1,Medical,1,568,3,Female,38,1,5,Research Scientist,2,Married,13654,15203,5,Y,No,24,4,1,80,1,1,4,3,10,0,14,5
26,No,Travel_Frequently,1215,Research & Development,3,1,Technical Degree,1,569,4,Female,56,4,5,Healthcare Representative,1,Single,19515,17650,4,Y,No,10,3,2,80,0,13,5,1,5,2,10,2
36,No,Non-Travel,892,Human Resources,25,1,Technical Degree,1,570,3,Female,44,2,2,Human Resources,1,Single,15384,9476,8,Y,No,11,2,2,80,0,7,2,1,26,2,6,8
23,No,Travel_Rarely,1300,Human Resources,20,4,Life Sciences,1,571,3,Female,41,2,5,Laboratory Technician,3,Married,10146,21836,1,Y,Yes,19,4,1,80,1,5,1,3,26,4,5,0
21,No,Travel_Frequently,171,Sales,22,1,Life Sciences,1,572,1,Male,91,4,3,Research Scientist,3,Divorced,2469,23431,9,Y,Yes,15,1,1,80,3,0,2,2,16,3,10,1
43,No,Travel_Rarely,897,Research & Development,7,3,Other,1,573,1,Male,50,1,3,Healthcare Representative,4,Married,14171,11178,3,Y,No,15,2,2,80,0,1,0,2,22,3,1,13
23,No,Travel_Rarely,132,Research & Development,26,3,Technical Degree,1,574,4,Female,97,1,1,Sales Representative,2,Single,19176,12183,3,Y,No,24,1,4,80,1,20,5,2,19,2,0,9
47,Yes,Travel_Frequently,178,Sales,15,1,Other,1,575,3,Male,65,3,4,Research Scientist,1,Divorced,17915,21184,4,Y,No,11,4,2,80,3,6,0,4,7,16,3,14
57,No,Non-Travel,910,Sales,5,2,Medical,1,576,1,Male,61,1,1,Healthcare Representative,1,Single,11134,16326,7,Y,Yes,17,1,1,80,0,6,5,1,18,19,6,11
36,No,Travel_Frequently,327,Human Resources,25,4,Other,1,577,4,Female,45,3,2,Sales Representative,2,Divorced,4924,6278,3,Y,No,10,3,3,80,0,1,4,2,16,11,6,7
25,Yes,Travel_Frequently,105,Human Resources,26,2,Technical Degree,1,578,4,Male,78,3,5,Human Resources,2,Divorced,6761,9580,4,Y,Yes,17,4,2,80,0,20,0,1,4,15,12,4
26,No,Non-Travel,145,Research & Development,26,4,Technical Degree,1,579,3,Male,53,4,1,Sales Representative,4,Married,14359,15031,3,Y,No,14,1,3,80,0,1,4,1,3,7,5,3
42,No,Travel_Frequently,1096,Human Resources,9,3,Medical,1,580,3,Female,31,1,4,Manufacturing Director,3,Single,3274,17882,1,Y,Yes,18,4,2,80,1,2,2,1,23,4,10,0
31,No,Travel_Frequently,1440,Sales,24,1,Medical,1,581,1,Female,76,2,1,Research Scientist,3,Divorced,12254,7174,3,Y,No,21,3,2,80,0,14,0,2,6,14,12,9
48,No,Travel_Frequently,1278,Research & Development,21,3,Technical Degree,1,582,3,Male,62,1,3,Healthcare Representative,4,Divorced,5102,19138,0,Y,Yes,15,4,2,80,1,31,1,4,17,15,12,5
37,No,Travel_Frequently,347,Human Resources,9,1,Life Sciences,1,583,2,Female,37,3,2,Research Scientist,1,Divorced,2212,6357,6,Y,Yes,24,4,4,80,0,24,3,3,17,16,9,3
58,No,Travel_Rarely,324,Research & Development,25,1,Marketing,1,584,2,Female,92,4,5,Laboratory Technician,2,Divorced,8965,8636,5,Y,No,22,4,2,80,1,18,0,4,18,18,4,8
23,No,Non-Travel,1050,Human Resources,24,1,Technical Degree,1,585,2,Female,38,2,2,Human Resources,2,Single,10145,15942,6,Y,Yes,24,4,4,80,2,28,5,2,4,5,10,0
41,No,Non-Travel,200,Sales,9,3,Other,1,586,1,Female,93,2,3,Healthcare Representative,4,Single,3785,13275,2,Y,Yes,13,1,2,80,1,18,4,1,21,0,1,10
25,No,Travel_Rarely,580,Human Resources,2,1,Life Sciences,1,587,3,Male,86,1,5,Healthcare Representative,4,Divorced,18662,21487,5,Y,Yes,19,1,1,80,2,12,4,4,16,15,10,8
47,No,Non-Travel,926,Sales,12,4,Technical Degree,1,588,3,Male,50,1,5,Laboratory Technician,3,Divorced,11413,17754,0,Y,Yes,21,4,1,80,2,23,4,4,10,10,4,10
33,No,Travel_Rarely,1314,Human Resources,18,2,Other,1,589,3,Male,58,2,5,Manufacturing Director,1,Single,14100,4629,3,Y,Yes,10,3,3,80,1,16,3,4,8,4,8,0
37,No,Non-Travel,147,Sales,1,4,Life Sciences,1,590,2,Female,60,4,5,Manufacturing Director,2,Divorced,10964,20511,0,Y,No,18,1,2,80,0,0,5,3,16,6,6,6
36,No,Travel_Frequently,533,Human Resources,24,3,Life Sciences,1,591,2,Female,72,1,1,Laboratory Technician,2,Divorced,4868,5152,9,Y,Yes,22,4,1,80,0,26,4,4,20,9,10,1
30,No,Travel_Frequently,605,Research & Development,15,4,Other,1,592,4,Female,97,4,5,Healthcare Representative,3,Single,11261,6135,6,Y,Yes,16,4,3,80,1,39,1,4,29,10,14,5
32,No,Travel_Frequently,662,Research & Development,25,1,Other,1,593,2,Male,41,1,4,Research Scientist,4,Divorced,19974,16706,1,Y,No,10,2,3,80,3,19,0,2,29,13,9,10
35,No,Travel_Rarely,1003,Human Resources,21,2,Technical Degree,1,594,1,Female,85,2,3,Manufacturing Director,4,Single,5193,10077,9,Y,Yes,22,4,3,80,3,10,4,2,1,9,9,0
47,No,Travel_Rarely,355,Research & Development,25,1,Medical,1,595,4,Male,50,1,1,Sales Representative,4,Divorced,12826,4177,4,Y,No,15,2,3,80,3,11,5,2,17,10,5,11
46,No,Travel_Rarely,341,Human Resources,13,2,Medical,1,596,1,Male,46,2,2,Human Resources,3,Divorced,9950,5735,1,Y,Yes,17,4,4,80,1,6,2,3,2,9,7,1
47,No,Travel_Rarely,710,Sales,28,1,Marketing,1,597,2,Male,35,1,4,Research Scientist,4,Married,11919,2142,0,Y,No,20,3,3,80,2,38,1,1,8,6,0,14
20,No,Travel_Rarely,866,Sales,20,2,Medical,1,598,3,Male,90,1,4,Sales Executive,2,Divorced,15808,17986,7,Y,No,16,1,4,80,0,2,5,2,9,9,7,13
