Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52,Yes,Travel_Frequently,429,Research & Development,23,4,Other,1,676,4,Female,46,2,5,Healthcare Representative,1,Married,19255,10977,1,Y,No,11,1,2,80,1,28,1,4,11,19,7,9
28,No,Travel_Frequently,821,Sales,10,4,Medical,1,677,4,Male,88,3,3,Research Scientist,1,Single,3249,24207,6,Y,No,11,4,4,80,3,1,1,3,21,4,10,11
31,No,Non-Travel,200,Human Resources,5,2,Technical Degree,1,678,1,Female,90,3,3,Sales Representative,3,Single,13060,19696,0,Y,Yes,18,2,2,80,0,26,4,1,24,17,10,2
49,No,Travel_Frequently,958,Sales,27,2,Other,1,679,1,Male,72,4,4,Laboratory Technician,3,Married,8780,2288,9,Y,No,17,1,1,80,2,25,3,4,3,9,3,12
58,No,Non-Travel,538,Research & Development,15,3,Technical Degree,1,680,1,Female,61,2,4,Healthcare Representative,3,Married,17661,16251,8,Y,No,11,1,4,80,1,1,0,2,8,17,3,14
49,No,Travel_Frequently,120,Sales,6,4,Medical,1,681,1,Female,48,3,1,Manager,3,Divorced,15169,17527,4,Y,No,15,4,2,80,1,31,2,1,27,10,12,12
35,No,Travel_Rarely,557,Sales,8,1,Other,1,682,3,Male,45,3,4,Sales Executive,1,Married,12834,15746,5,Y,No,21,3,1,80,3,20,5,4,25,18,0,12
44,No,Travel_Frequently,1364,Sales,2,2,Marketing,1,683,1,Male,65,2,3,Manager,1,Single,6878,19422,4,Y,No,14,3,1,80,3,10,1,3,2,13,3,10
39,Yes,Travel_Rarely,832,Sales,11,1,Marketing,1,684,2,Female,31,1,2,Research Scientist,4,Single,18880,8438,9,Y,Yes,18,2,4,80,1,2,0,3,25,13,11,2
31,No,Travel_Rarely,739,Research & Development,19,3,Other,1,685,2,Female,59,4,2,Research Scientist,2,Divorced,7882,20285,3,Y,No,10,4,1,80,3,25,3,1,10,16,10,5
57,No,Travel_Rarely,1324,Research & Development,13,4,Marketing,1,686,2,Female,88,2,2,Sales Executive,1,Single,6252,22137,1,Y,No,13,3,1,80,0,14,0,1,5,3,6,2
56,No,Travel_Frequently,228,Research & Development,20,2,Other,1,687,2,Female,39,3,5,Sales Executive,1,Married,1225,22385,6,Y,No,17,4,3,80,0,0,3,2,2,18,3,9
31,Yes,Travel_Rarely,1310,Human Resources,2,4,Technical Degree,1,688,4,Female,83,2,1,Research Scientist,1,Single,8826,10646,6,Y,Yes,19,4,2,80,2,5,5,3,13,6,13,6
23,No,Travel_Rarely,1402,Research & Development,27,2,Medical,1,689,2,Male,49,3,1,Research Scientist,2,Married,10895,2510,6,Y,No,10,1,4,80,0,33,2,2,4,16,10,7
35,No,Travel_Rarely,656,Research & Development,15,3,Life Sciences,1,690,1,Male,61,2,5,Research Scientist,1,Married,19921,14627,2,Y,No,19,3,1,80,1,20,3,1,22,11,1,13
29,Yes,Non-Travel,693,Human Resources,20,3,Medical,1,691,3,Female,57,2,5,Human Resources,1,Divorced,11880,12139,0,Y,Yes,21,2,2,80,3,2,0,3,4,14,2,2
50,No,Non-Travel,885,Research & Development,12,4,Marketing,1,692,2,Female,60,3,4,Manager,4,Single,5463,16494,9,Y,Yes,16,3,3,80,1,19,2,2,6,3,10,4
37,No,Travel_Frequently,446,Sales,11,2,Marketing,1,693,3,Male,92,2,2,Manufacturing Director,1,Married,17108,10701,7,Y,No,22,1,4,80,2,7,2,4,21,8,10,11
52,No,Travel_Rarely,622,Sales,27,2,Medical,1,694,1,Female,53,1,2,Manager,3,Married,5035,7678,5,Y,No,23,4,3,80,3,9,2,4,10,19,3,8
24,No,Travel_Rarely,1311,Research & Development,4,4,Medical,1,695,1,Male,64,3,5,Manufacturing Director,2,Single,5819,17211,1,Y,Yes,19,1,1,80,3,35,1,3,9,14,10,0
39,Yes,Travel_Frequently,1401,Human Resources,16,4,Technical Degree,1,696,1,Male,75,3,5,Sales Representative,1,Married,16083,9063,2,Y,No,21,2,1,80,1,1,0,4,17,7,4,5
46,No,Travel_Rarely,101,Sales,28,2,Medical,1,697,3,Male,96,2,4,Laboratory Technician,3,Divorced,6437,18164,2,Y,Yes,21,3,2,80,3,20,1,1,17,4,12,6
56,No,Travel_Rarely,1181,Human Resources,17,2,Marketing,1,698,2,Female,95,2,3,Research Scientist,4,Divorced,15071,22983,2,Y,Yes,23,3,3,80,3,22,1,2,12,13,14,9
20,No,Travel_Rarely,1359,Sales,9,4,Medical,1,699,3,Female,94,3,4,Human Resources,4,Divorced,13785,10447,6,Y,No,13,2,3,80,1,12,5,1,2,4,14,2
31,No,Travel_Rarely,722,Sales,23,4,Other,1,700,4,Male,44,3,4,Human Resources,3,Divorced,4581,22890,4,Y,No,15,4,1,80,1,25,4,2,17,14,11,4
37,No,Travel_Frequently,655,Human Resources,27,1,Marketing,1,701,3,Female,93,4,4,Laboratory Technician,3,Married,4116,15796,6,Y,No,21,1,2,80,1,33,2,2,14,1,4,6
57,No,Travel_Frequently,123,Sales,18,3,Other,1,702,1,Female,53,4,2,Sales Representative,2,Single,9513,6597,0,Y,Yes,16,1,1,80,2,12,1,2,29,18,13,6
30,Yes,Non-Travel,1232,Sales,27,1,Life Sciences,1,703,2,Female,55,1,3,Sales Representative,1,Single,18723,22988,7,Y,No,20,3,2,80,1,28,0,2,29,11,3,12
45,Yes,Travel_Rarely,804,Human Resources,25,3,Other,1,704,2,Female,65,3,5,Human Resources,3,Married,9632,20409,7,Y,No,11,1,3,80,3,13,3,3,0,3,10,4
53,No,Travel_Frequently,1174,Human Resources,23,2,Life Sciences,1,705,2,Female,58,1,5,Sales Representative,3,Married,4334,8032,1,Y,No,18,2,3,80,1,26,2,2,21,0,10,4
53,Yes,Non-Travel,614,Human Resources,17,3,Medical,1,706,3,Male,65,3,1,Laboratory Technician,1,Married,4250,2889,3,Y,No,24,2,2,80,3,4,2,3,2,4,5,2
49,No,Travel_Rarely,701,Human Resources,22,2,Other,1,707,2,Female,86,4,2,Laboratory Technician,4,Married,3725,17841,0,Y,No,17,4,3,80,2,10,4,1,1,8,5,7
56,Yes,Travel_Rarely,286,Research & Development,20,3,Life Sciences,1,708,3,Female,78,4,3,Manager,1,Divorced,9711,15546,9,Y,Yes,22,3,2,80,2,10,1,1,10,11,5,3
24,No,Non-Travel,1428,Human Resources,19,1,Other,1,709,4,Female,50,2,1,Healthcare Representative,4,Single,18049,18659,6,Y,Yes,24,2,4,80,1,4,1,3,22,19,2,13
19,No,Travel_Frequently,536,Research & Development,23,4,Life Sciences,1,710,4,Female,66,3,1,Sales Representative,1,Divorced,5462,13316,0,Y,No,13,1,4,80,2,11,0,2,26,5,14,11
38,No,Travel_Frequently,256,Sales,3,1,Other,1,711,4,Female,41,1,3,Research Scientist,2,Single,6600,12573,3,Y,No,14,1,2,80,1,39,1,2,5,17,9,3
59,No,Travel_Rarely,1343,Human Resources,24,2,Other,1,712,4,Male,78,4,1,Manufacturing Director,3,Divorced,19829,18542,3,Y,Yes,15,1,2,80,2,8,1,4,29,5,8,7
54,Yes,Travel_Frequently,1113,Human Resources,29,2,Other,1,713,4,Male,77,3,4,Manager,1,Married,12746,7083,7,Y,No,15,2,3,80,0,32,4,4,21,7,13,4
47,Yes,Travel_Frequently,330,Human Resources,21,2,Life Sciences,1,714,2,Female,81,2,2,Manager,1,Divorced,1471,11162,3,Y,No,19,4,1,80,3,11,4,1,11,12,13,12
46,No,Non-Travel,685,Research & Development,19,4,Life Sciences,1,715,2,Male,85,1,3,Laboratory Technician,2,Divorced,3282,16016,8,Y,No,14,3,1,80,2,12,1,1,10,8,9,11
45,No,Travel_Rarely,1061,Human Resources,5,1,Medical,1,716,3,Female,78,4,4,Research Scientist,2,Married,19499,22572,9,Y,Yes,14,4,3,80,0,5,2,2,12,1,13,8
22,No,Travel_Rarely,692,Research & Development,25,2,Life Sciences,1,717,1,Male,34,1,1,Human Resources,2,Married,7454,9699,6,Y,No,14,1,3,80,3,13,0,4,29,12,7,0
48,No,Non-Travel,598,Research & Development,4,3,Marketing,1,718,1,Male,59,4,4,Healthcare Representative,4,Married,6970,6156,1,Y,Yes,24,2,1,80,0,11,3,3,29,3,10,5
39,No,Non-Travel,272,Human Resources,15,4,Technical Degree,1,719,3,Male,31,1,4,Research Scientist,2,Divorced,7302,18119,4,Y,No,19,2,2,80,2,12,2,3,0,17,2,14
54,No,Travel_Frequently,469,Human Resources,25,1,Medical,1,720,3,Female,88,4,5,Research Scientist,4,Single,16961,7844,7,Y,No,18,2,4,80,2,2,5,2,23,2,8,10
24,No,Non-Travel,1223,Research & Development,19,4,Life Sciences,1,721,1,Male,33,4,3,Laboratory Technician,3,Single,12092,18375,3,Y,No,24,2,2,80,3,32,5,2,29,0,7,13
51,Yes,Non-Travel,1062,Sales,1,3,Marketing,1,722,1,Male,36,1,4,Manufacturing Director,4,Married,5166,7899,9,Y,No,14,3,1,80,1,29,4,2,1,16,3,12
53,Yes,Travel_Frequently,483,Human Resources,9,2,Other,1,723,1,Female,35,3,3,Laboratory Technician,1,Married,6025,13940,8,Y,No,24,2,2,80,0,21,5,1,17,2,2,3
25,No,Travel_Frequently,162,Human Resources,23,4,Marketing,1,724,4,Female,72,3,2,Laboratory Technician,1,Married,1421,11538,0,Y,No,13,2,3,80,3,20,5,1,13,16,2,2
28,No,Non-Travel,126,Human Resources,8,2,Other,1,725,1,Male,91,1,4,Sales Executive,4,Married,19017,20355,0,Y,No,15,3,4,80,3,25,5,4,23,19,0,10
55,No,Travel_Rarely,292,Research & Development,24,2,Other,1,726,3,Male,57,2,3,Manufacturing Director,2,Married,14785,21913,2,Y,Yes,13,1,3,80,1,11,5,1,12,8,1,12
55,No,Travel_Frequently,599,Human Resources,8,3,Marketing,1,727,4,Male,70,2,4,Manager,1,Married,8509,13478,3,Y,No,12,2,1,80,0,10,1,2,16,19,2,9
49,No,Travel_Frequently,435,Sales,26,3,Life Sciences,1,728,3,Female,45,2,4,Healthcare Representative,1,Single,12828,3841,4,Y,No,12,2,4,80,0,39,3,1,10,19,12,1
20,Yes,Travel_Rarely,815,Sales,7,4,Marketing,1,729,2,Female,53,1,2,Laboratory Technician,1,Married,13505,8884,3,Y,No,16,1,2,80,1,6,2,4,25,5,2,11
39,Yes,Travel_Frequently,886,Research & Development,8,4,Medical,1,730,3,Female,73,3,3,Manufacturing Director,1,Married,11093,16424,0,Y,Yes,12,1,3,80,1,29,5,4,14,9,10,6
40,No,Non-Travel,135,Sales,14,1,Other,1,731,2,Male,98,2,1,Research Scientist,2,Divorced,8235,13895,1,Y,No,13,1,4,80,2,0,0,4,25,6,1,5
48,No,Non-Travel,777,Human Resources,8,2,Life Sciences,1,732,4,Female,47,3,4,Healthcare Representative,3,Single,18279,5374,8,Y,No,14,1,1,80,3,1,3,1,25,10,13,4
25,No,Non-Travel,462,Research & Development,4,3,Medical,1,733,1,Female,85,4,4,Manufacturing Director,4,Divorced,9905,18536,5,Y,No,11,1,4,80,3,5,4,2,27,14,6,5
49,Yes,Non-Travel,487,Human Resources,17,1,Medical,1,734,2,Female,35,1,5,Sales Representative,1,Single,1392,16013,8,Y,Yes,19,4,3,80,1,17,1,4,4,10,8,13
48,No,Travel_Frequently,1090,Human Resources,4,4,Other,1,735,4,Female,95,4,3,Sales Executive,2,Divorced,3487,18141,6,Y,Yes,20,1,4,80,3,35,3,3,8,2,4,0
18,No,Travel_Rarely,108,Research & Development,8,3,Medical,1,736,2,Male,65,3,5,Laboratory Technician,2,Married,7374,6622,3,Y,Yes,22,1,2,80,1,3,1,3,0,1,4,2
50,No,Travel_Rarely,744,Human Resources,17,2,Life Sciences,1,737,4,Female,87,3,1,Manager,4,Married,4318,6796,0,Y,Yes,24,3,3,80,1,12,1,2,14,8,14,1
48,No,Travel_Frequently,1286,Human Resources,25,1,Other,1,738,4,Male,68,2,5,Sales Executive,2,Married,1655,6995,9,Y,No,11,1,3,80,1,1,1,3,24,17,13,12
54,No,Non-Travel,427,Sales,11,4,Other,1,739,4,Female,81,2,1,Sales Representative,3,Divorced,2397,19712,1,Y,No,14,1,1,80,1,15,1,2,11,7,6,12
38,No,Non-Travel,265,Sales,21,3,Medical,1,740,2,Female,34,1,4,Sales Executive,4,Divorced,15851,4536,9,Y,Yes,15,1,1,80,3,27,0,2,23,3,3,11
37,No,Non-Travel,1402,Human Resources,26,4,Marketing,1,741,1,Male,91,1,5,Human Resources,1,Married,1950,10919,9,Y,No,16,2,3,80,1,8,4,2,19,18,13,1
41,No,Non-Travel,117,Research & Development,1,4,Other,1,742,2,Female,72,3,4,Manager,4,Married,10393,13430,8,Y,No,13,1,4,80,0,2,5,2,4,5,1,10
59,Yes,Travel_Rarely,1134,Human Resources,21,1,Other,1,743,4,Female,83,2,1,Healthcare Representative,4,Married,5523,21170,1,Y,Yes,12,3,4,80,1,37,1,4,12,0,9,11
22,No,Non-Travel,321,Sales,18,1,Life Sciences,1,744,4,Female,44,2,3,Manufacturing Director,2,Divorced,7780,13134,0,Y,No,22,3,3,80,1,4,5,1,9,19,13,11
25,No,Travel_Rarely,1435,Human Resources,25,3,Medical,1,745,1,Female,34,1,3,Healthcare Representative,3,Married,5519,21879,1,Y,Yes,18,2,4,80,1,29,3,3,0,1,9,12
47,No,Travel_Frequently,574,Human Resources,5,2,Marketing,1,746,3,Female,73,3,1,Human Resources,3,Single,6742,10986,6,Y,No,16,4,3,80,0,38,4,1,2,19,2,3
26,No,Travel_Frequently,1493,Sales,26,3,Medical,1,747,4,Male,73,1,3,Manufacturing Director,3,Married,9292,21776,2,Y,No,13,1,3,80,0,0,4,3,14,11,2,14
58,No,Non-Travel,1215,Research & Development,5,1,Technical Degree,1,748,4,Female,54,2,1,Laboratory Technician,3,Divorced,16373,18654,2,Y,Yes,10,4,2,80,2,29,4,1,22,0,9,1
31,No,Non-Travel,1060,Research & Development,29,1,Life Sciences,1,749,1,Male,50,4,1,Research Scientist,2,Married,15102,20041,7,Y,No,15,2,1,80,2,31,3,3,8,14,2,0
39,No,Non-Travel,1214,Human Resources,6,3,Marketing,1,750,4,Male,98,1,4,Laboratory Technician,4,Married,9387,24534,8,Y,No,18,2,1,80,3,30,0,4,4,1,0,12
24,No,Travel_Rarely,373,Sales,28,3,Medical,1,751,2,Female,74,3,1,Manager,2,Divorced,4608,18491,8,Y,No,18,2,4,80,1,8,3,3,23,6,3,12
58,No,Non-Travel,719,Research & Development,10,3,Other,1,752,2,Male,46,2,1,Sales Executive,2,Divorced,7175,20267,6,Y,Yes,14,1,3,80,2,22,5,2,18,4,12,10
44,No,Travel_Frequently,271,Sales,6,2,Life Sciences,1,753,2,Male,36,1,1,Laboratory Technician,3,Married,6139,7119,7,Y,No,19,4,1,80,1,16,1,2,4,5,7,4
57,Yes,Non-Travel,825,Human Resources,19,4,Life Sciences,1,754,4,Male,98,4,4,Sales Representative,3,Single,19543,10678,9,Y,Yes,11,2,4,80,1,29,0,2,19,12,5,2
47,Yes,Non-Travel,685,Research & Development,11,3,Life Sciences,1,755,2,Female,43,2,5,Sales Representative,3,Married,15634,10482,3,Y,Yes,23,2,2,80,3,24,4,1,10,14,13,2
20,Yes,Travel_Frequently,739,Human Resources,27,2,Medical,1,756,3,Female,77,4,2,Research Scientist,1,Single,6133,17959,9,Y,Yes,12,3,3,80,2,33,1,1,20,9,14,1
18,Yes,Travel_Frequently,353,Research & Development,18,4,Technical Degree,1,757,4,Female,99,1,1,Research Scientist,4,Divorced,9040,17543,7,Y,Yes,15,2,4,80,0,37,1,1,23,2,12,13
40,No,Non-Travel,1328,Research & Development,2,3,Marketing,1,758,2,Male,37,2,5,Sales Representative,1,Divorced,9605,6587,5,Y,Yes,13,1,4,80,1,36,0,3,18,1,5,3
58,No,Non-Travel,1119,Human Resources,14,2,Life Sciences,1,759,1,Male,75,1,4,Manufacturing Director,2,Divorced,18732,17610,7,Y,No,19,4,1,80,3,30,0,4,4,14,8,7
43,No,Non-Travel,807,Research & Development,8,3,Life Sciences,1,760,1,Female,77,2,3,Human Resources,3,Divorced,3191,6602,7,Y,No,11,4,1,80,1,4,0,3,21,10,11,12
35,No,Travel_Rarely,332,Sales,2,4,Life Sciences,1,761,1,Female,85,2,3,Human Resources,3,Single,19881,7997,4,Y,No,10,1,4,80,1,7,1,4,14,0,14,4
34,No,Travel_Rarely,948,Research & Development,25,1,Marketing,1,762,2,Male,87,3,5,Manager,4,Single,12698,14035,3,Y,Yes,17,4,3,80,1,12,5,4,0,17,11,5
32,Yes,Travel_Rarely,614,Human Resources,19,3,Technical Degree,1,763,3,Male,42,3,4,Laboratory Technician,2,Married,2886,21874,3,Y,Yes,10,1,2,80,0,25,2,4,1,6,2,3
35,No,Travel_Frequently,372,Sales,2,3,Life Sciences,1,764,1,Male,64,4,5,Manager,2,Divorced,8037,4874,9,Y,No,18,2,4,80,1,34,3,2,24,16,7,12
36,No,Travel_Rarely,378,Human Resources,1,1,Other,1,765,2,Male,68,2,2,Manufacturing Director,2,Married,13719,9941,1,Y,No,10,4,1,80,1,30,2,3,0,15,2,8
28,No,Non-Travel,893,Sales,3,4,Other,1,766,1,Female,44,2,4,Human Resources,4,Single,10694,15261,5,Y,No,15,2,2,80,3,1,3,3,9,13,2,7
32,No,Non-Travel,485,Sales,1,1,Other,1,767,1,Male,82,3,4,Research Scientist,4,Married,14902,15470,2,Y,No,21,2,1,80,2,31,1,4,0,15,6,14
54,No,Non-Travel,540,Human Resources,21,4,Medical,1,768,3,Female,96,3,1,Research Scientist,2,Divorced,14961,3999,8,Y,No,11,1,2,80,0,20,5,2,8,8,13,8
33,Yes,Travel_Frequently,867,Human Resources,25,2,Life Sciences,1,769,3,Female,46,1,1,Research Scientist,1,Divorced,3950,11248,1,Y,No,22,1,3,80,3,29,1,3,5,18,6,8
38,No,Travel_Rarely,209,Human Resources,21,2,Life Sciences,1,770,4,Female,69,1,4,Healthcare Representative,3,Single,16236,3823,7,Y,No,10,4,1,80,1,12,5,2,10,6,2,4
31,No,Travel_Frequently,804,Research & Development,23,2,Technical Degree,1,771,3,Female,82,4,1,Research Scientist,3,Married,6467,14886,1,Y,No,11,2,2,80,1,11,5,3,18,19,10,13
48,No,Travel_Frequently,1247,Sales,9,3,Technical Degree,1,772,3,Male,88,4,1,Research Scientist,3,Divorced,14548,24189,1,Y,No,19,1,3,80,3,34,5,2,17,19,3,3
47,No,Non-Travel,567,Sales,18,2,Other,1,773,3,Female,39,4,5,Sales Executive,4,Divorced,7469,3289,9,Y,No,11,4,3,80,0,30,2,3,10,14,3,14
32,No,Travel_Frequently,321,Human Resources,16,3,Medical,1,774,1,Male,77,2,5,Sales Representative,2,Single,5003,12250,4,Y,No,17,3,3,80,1,29,0,3,20,6,13,2
38,No,Travel_Rarely,551,Sales,12,2,Other,1,775,1,Male,38,4,4,Manager,1,Single,4679,5106,4,Y,Yes,12,2,3,80,2,5,3,3,12,0,8,7
28,Yes,Travel_Frequently,411,Sales,22,3,Other,1,776,3,Male,35,4,5,Research Scientist,3,Single,15812,20467,1,Y,Yes,12,2,3,80,0,3,3,2,13,13,6,8
35,No,Travel_Frequently,971,Sales,6,3,Medical,1,777,1,Male,53,3,1,Manager,4,Divorced,2525,9315,4,Y,No,19,2,2,80,2,23,4,2,17,16,12,3
48,No,Non-Travel,674,Research & Development,28,1,Technical Degree,1,778,3,Male,32,1,4,Research Scientist,2,Divorced,3217,11878,0,Y,No,13,2,4,80,2,17,3,3,19,4,9,7
50,No,Travel_Rarely,405,Sales,9,1,Other,1,779,1,Male,60,3,5,Manager,3,Divorced,14998,22349,7,Y,No,20,2,3,80,3,5,5,1,26,18,0,1
19,No,Non-Travel,1122,Sales,24,1,Other,1,780,4,Female,72,1,4,Manufacturing Director,2,Single,12133,20955,6,Y,No,12,4,1,80,2,34,0,1,3,9,14,12
37,No,Travel_Frequently,1437,Human Resources,20,3,Technical Degree,1,781,3,Male,77,3,4,Sales Executive,4,Single,19053,21171,9,Y,Yes,11,3,4,80,1,19,0,4,23,9,1,4
43,Yes,Travel_Frequently,280,Human Resources,24,4,Marketing,1,782,4,Female,73,1,4,Manufacturing Director,1,Divorced,14296,4790,6,Y,Yes,12,3,2,80,3,16,3,1,9,14,1,10
35,No,Travel_Rarely,1322,Research & Development,15,4,Marketing,1,783,1,Female,49,4,1,Human Resources,2,Married,6486,21623,7,Y,No,24,1,1,80,2,15,5,1,14,2,2,6
46,No,Travel_Rarely,125,Research & Development,3,2,Marketing,1,784,2,Female,67,3,2,Sales Executive,3,Married,1692,21260,2,Y,No,12,4,3,80,1,21,0,1,9,8,4,5
40,No,Non-Travel,1325,Human Resources,12,2,Medical,1,785,1,Female,57,1,2,Sales Executive,2,Married,6885,22361,5,Y,No,21,1,4,80,2,32,2,1,20,13,7,3
27,No,Non-Travel,1062,Research & Development,23,2,Life Sciences,1,786,4,Male,94,1,1,Manufacturing Director,1,Single,18294,4991,3,Y,No,18,1,3,80,1,15,1,1,3,7,12,3
45,Yes,Non-Travel,252,Sales,10,2,Marketing,1,787,3,Male,53,3,3,Sales Executive,4,Single,14661,5265,9,Y,Yes,22,2,3,80,3,29,1,4,4,19,13,5
30,No,Travel_Rarely,1090,Sales,10,4,Marketing,1,788,1,Female,86,1,5,Laboratory Technician,2,Divorced,11522,7800,0,Y,No,22,1,3,80,2,4,5,1,22,10,3,3
48,No,Travel_Rarely,326,Human Resources,24,1,Life Sciences,1,789,4,Male,66,1,5,Healthcare Representative,3,Divorced,9942,11320,6,Y,No,21,4,4,80,0,22,2,2,1,13,13,7
50,Yes,Travel_Rarely,1242,Sales,17,3,Life Sciences,1,790,1,Female,96,2,2,Laboratory Technician,1,Married,19835,10153,4,Y,Yes,15,3,4,80,0,30,2,1,24,14,12,1
40,No,Non-Travel,1213,Sales,3,4,Medical,1,791,4,Female,96,3,2,Sales Representative,2,Single,19085,5443,2,Y,No,11,3,4,80,1,27,3,4,4,3,3,8
39,Yes,Non-Travel,507,Research & Development,22,2,Other,1,792,1,Female,91,1,5,Laboratory Technician,4,Married,1288,9640,3,Y,Yes,12,2,1,80,2,2,3,2,1,4,11,4
22,No,Travel_Frequently,508,Sales,14,2,Medical,1,793,2,Male,65,2,3,Human Resources,2,Married,9720,20492,2,Y,No,16,1,2,80,0,31,3,1,15,14,10,5
43,Yes,Non-Travel,888,Sales,26,4,Marketing,1,794,1,Female,33,3,3,Human Resources,3,Single,14594,6088,9,Y,Yes,11,1,4,80,2,14,4,4,25,7,9,1
22,Yes,Travel_Rarely,1279,Sales,7,4,Medical,1,795,4,Female,32,3,4,Manager,3,Divorced,15471,23279,5,Y,Yes,12,3,4,80,1,38,2,1,1,6,6,10
43,Yes,Travel_Frequently,519,Human Resources,10,1,Other,1,796,4,Female,58,1,3,Sales Executive,1,Married,4093,10512,9,Y,No,18,4,2,80,0,17,2,3,11,9,11,14
42,No,Non-Travel,1195,Human Resources,2,3,Marketing,1,797,3,Male,72,4,5,Manufacturing Director,2,Divorced,9896,20726,1,Y,No,24,2,2,80,0,9,3,4,12,13,5,6
20,Yes,Travel_Frequently,1136,Sales,11,1,Marketing,1,798,4,Male,61,2,1,Manufacturing Director,2,Single,8719,2804,5,Y,Yes,19,1,4,80,2,27,4,2,0,7,8,12
18,No,Travel_Rarely,1260,Research & Development,20,2,Other,1,799,1,Female,41,4,3,Healthcare Representative,4,Single,18125,12371,8,Y,No,17,2,1,80,3,38,4,4,7,3,3,4
21,No,Travel_Rarely,1062,Research & Development,12,3,Life Sciences,1,800,4,Male,78,1,3,Manufacturing Director,3,Married,9648,9935,7,Y,No,16,4,1,80,3,15,0,3,20,7,2,6
49,No,Travel_Frequently,1246,Human Resources,25,2,Other,1,801,1,Female,83,1,1,Sales Executive,3,Divorced,14826,9675,9,Y,No,15,3,1,80,2,39,1,4,28,1,0,14
27,No,Travel_Rarely,900,Sales,5,1,Other,1,802,4,Male,99,1,5,Laboratory Technician,4,Divorced,9813,18778,6,Y,No,24,1,3,80,1,4,5,4,7,10,4,12
38,No,Travel_Rarely,837,Research & Development,24,3,Other,1,803,3,Female,54,4,2,Sales Representative,4,Single,19189,11867,5,Y,No,12,2,3,80,3,17,4,4,11,7,8,12
49,Yes,Travel_Rarely,1080,Sales,21,2,Technical Degree,1,804,2,Male,39,2,2,Sales Executive,2,Married,3749,8275,9,Y,No,12,2,3,80,2,19,5,3,1,10,8,7
29,No,Travel_Rarely,648,Sales,23,3,Medical,1,805,3,Male,71,1,5,Human Resources,2,Divorced,13046,9659,9,Y,Yes,16,1,2,80,3,10,0,1,5,2,14,11
30,No,Travel_Frequently,783,Research & Development,19,2,Technical Degree,1,806,2,Female,95,4,4,Manufacturing Director,4,Divorced,12540,8999,7,Y,No,24,3,3,80,2,14,2,1,9,7,8,10
18,No,Non-Travel,505,Research & Development,18,2,Medical,1,807,1,Male,61,2,5,Laboratory Technician,4,Single,12763,13237,8,Y,No,17,4,2,80,3,8,1,1,11,0,0,13
28,No,Travel_Frequently,1424,Human Resources,17,4,Marketing,1,808,2,Male,89,4,1,Human Resources,4,Divorced,11400,8495,4,Y,Yes,11,3,2,80,3,34,3,3,7,17,7,9
40,No,Travel_Frequently,1103,Research & Development,17,2,Marketing,1,809,2,Male,96,2,3,Sales Representative,3,Married,18970,4318,8,Y,Yes,24,2,3,80,2,2,5,2,19,7,13,14
49,No,Non-Travel,980,Sales,25,2,Other,1,810,3,Female,66,3,2,Human Resources,2,Divorced,9108,11027,5,Y,No,11,1,3,80,3,18,0,1,28,9,2,4
32,No,Travel_Frequently,905,Human Resources,5,2,Other,1,811,2,Male,92,1,1,Manufacturing Director,2,Married,17623,7786,4,Y,No,11,4,1,80,1,2,4,4,13,14,4,10
28,No,Non-Travel,287,Human Resources,10,3,Marketing,1,812,4,Female,57,1,3,Sales Representative,2,Single,10901,4144,2,Y,No,20,4,2,80,2,31,1,4,10,11,9,14
33,Yes,Non-Travel,338,Sales,6,4,Marketing,1,813,2,Male,88,2,2,Healthcare Representative,1,Single,18040,9563,2,Y,No,19,2,2,80,0,28,4,3,21,2,7,4
37,No,Travel_Rarely,500,Sales,13,4,Other,1,814,3,Female,39,3,1,Research Scientist,4,Divorced,14556,23607,7,Y,No,11,4,2,80,2,38,4,4,27,3,3,13
52,No,Travel_Frequently,781,Sales,26,1,Marketing,1,815,1,Female,51,1,3,Research Scientist,4,Married,12086,24561,8,Y,No,17,2,4,80,2,27,3,3,19,5,12,8
27,Yes,Travel_Rarely,338,Research & Development,21,3,Life Sciences,1,816,1,Male,47,1,2,Research Scientist,2,Single,14460,2213,6,Y,Yes,16,2,3,80,2,0,5,4,29,16,14,6
49,Yes,Travel_Frequently,1181,Human Resources,21,1,Life Sciences,1,817,4,Female,33,3,4,Laboratory Technician,1,Divorced,6425,18411,5,Y,Yes,16,3,2,80,1,32,0,1,19,17,7,5
45,Yes,Non-Travel,266,Sales,28,2,Technical Degree,1,818,2,Male,39,2,5,Human Resources,1,Married,4278,20382,4,Y,No,23,4,4,80,0,5,1,3,12,5,5,11
24,No,Travel_Frequently,677,Research & Development,11,1,Technical Degree,1,819,3,Female,39,3,4,Sales Representative,1,Single,14775,22778,8,Y,No,10,1,1,80,1,15,0,4,1,13,0,14
